filename,n_subimgs,width,height,import_time,filters_time,export_time,
images/original/9815573.gif,10.000000,500.000000,281.000000,0.018539,0.085248,0.071256,
images/original/australian-flag-large.gif,1.000000,1200.000000,600.000000,0.008847,0.107500,0.020045,
images/original/Campusplan-Hausnr.gif,1.000000,9932.000000,7016.000000,0.814875,12.245739,0.868160,
images/original/Campusplan-Mobilitaetsbeschraenkte.gif,1.000000,9933.000000,7016.000000,0.811741,12.040118,1.871126,
images/original/fire.gif,33.000000,30.000000,60.000000,0.001787,0.007258,0.002653,
images/original/frame_002.gif,1.000000,585.000000,450.000000,0.003165,0.040079,0.004178,
images/original/giphy-3.gif,5.000000,1920.000000,1080.000000,0.192357,0.658752,1.101587,
images/original/Mandelbrot-large.gif,20.000000,1200.000000,1200.000000,0.333653,2.364857,2.229052,
images/original/porsche.gif,1.000000,320.000000,200.000000,0.001219,0.006188,0.002000,
images/original/Produits_sous_linux.gif,1.000000,800.000000,950.000000,0.011359,0.127982,0.010386,
images/original/TimelyHugeGnu.gif,19.000000,640.000000,360.000000,0.090463,0.363247,0.698705,
images/original/tumblr_myxlbtwVEb1qzt4vjo1_r14_500_large.gif,10.000000,480.000000,480.000000,0.027899,0.192556,0.453733,
